created_at,hashtags,favorite_count,id,lang,retweet_count,reweet_id,retweet_screen_name,text,tweet_url,user_screen_name,user_followers_count,user_friends_count,user_location,user_verified
Thu Apr 23 05:57:34 +0000 2020,,0,1253201328978956288,en,783,1253049543307993088,CharlieAngusNDP,RT @CharlieAngusNDP: I ask @AndrewScheer to call on his caucus members to refrain from race-baiting attacks at a time of unprecedented pand,https://twitter.com/altmary/status/1253201328978956288,altmary,60,233,"Toronto, Ontario",false
Thu Apr 23 05:57:38 +0000 2020,,0,1253201345059815424,en,3,1253155283012071430,CaitlinKellyNYC,"RT @CaitlinKellyNYC: Just applied to the CDC to become a contact tracer. I have no doubt a kajillion others will apply, but it's the first",https://twitter.com/writerly_dee/status/1253201345059815424,writerly_dee,2403,2251,"Vancouver, B.C. (Canada)",false
Thu Apr 23 05:57:49 +0000 2020,,0,1253201391264415746,en,5,1252992045649743873,961myFM,RT @961myFM: The Renfrew Fair plans to return in 2021 and joins the Shawville Fair and Beachburg Fair in announcing cancellations during th,https://twitter.com/lifemessesofkj/status/1253201391264415746,lifemessesofkj,242,207,"Ontario, Canada",false
Thu Apr 23 05:58:00 +0000 2020,,0,1253201437728763906,en,1154,1253129594481172480,CNN,"RT @CNN: Wow, thats really ignorant.

Anderson Cooper clashes with Las Vegas Mayor Goodman after she justified her wish to quickly reope",https://twitter.com/Derrick93189998/status/1253201437728763906,Derrick93189998,1741,4982,"Toronto, Ontario",false
Thu Apr 23 05:58:01 +0000 2020,,0,1253201442350891009,en,4510,1253009072380674049,willystaley,RT @willystaley: Interesting quote from an ER doctor who literally works at the very center of the outbreak. https://t.co/J0Zje0M64M,https://twitter.com/MineerBrett/status/1253201442350891009,MineerBrett,1844,1461,"Kamloops, BC, ",false
Thu Apr 23 05:58:12 +0000 2020,,0,1253201488819740672,en,62093,1252770824806969344,PrettyEyedTye,RT @PrettyEyedTye: My childhood bestfriend is dead. Not from COVID19. She died b/c a racist healthcare system means that Black women in Ame,https://twitter.com/itshouyam/status/1253201488819740672,itshouyam,465,412,"Montreal,Canada",false
Thu Apr 23 05:58:15 +0000 2020,,0,1253201497669525504,en,2,1253051421341159425,theminingstory,"RT @theminingstory: We are extremely proud that our member, @B2GoldCorp, has just announced financial support to  community organizations",https://twitter.com/VanFoodBank/status/1253201497669525504,VanFoodBank,8447,1682,"Vancouver, BC",false
Thu Apr 23 05:58:26 +0000 2020,,0,1253201543702228997,en,118217,1252780391750123521,SwissMissabeth,"RT @SwissMissabeth: These guys LIVED AT WORK FOR A MONTH to keep you safe, but you dont want to give up haircuts and golf. JFC.",https://twitter.com/risika_/status/1253201543702228997,risika_,247,303,"Toronto, Ontario",false
Thu Apr 23 05:58:38 +0000 2020,,0,1253201596865011717,en,182,1252635162170593284,CyrusMMcQueen,RT @CyrusMMcQueen: At this point POTUS suspending immigration in the middle of a pandemic actually protects the immigrant more than it does,https://twitter.com/kimmytoronto/status/1253201596865011717,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 05:58:39 +0000 2020,,0,1253201601323548673,en,19703,1251235713414123521,GovInslee,RT @GovInslee: The presidents statements this morning encourage illegal and dangerous acts. He is putting millions of people in danger of,https://twitter.com/sweeteyes1266/status/1253201601323548673,sweeteyes1266,1015,2748,"Ontario, Canada",false
Thu Apr 23 05:59:11 +0000 2020,,0,1253201735692226561,en,3,1253193939189981184,DailyMailUK,RT @DailyMailUK: EU says UK had 'ample opportunity' to join coronavirus medical kit procurement scheme https://t.co/gdh0KsXV1d,https://twitter.com/Embraxtalm/status/1253201735692226561,Embraxtalm,332,431,"Toronto, Ontario",false
Thu Apr 23 05:59:22 +0000 2020,,0,1253201781540216834,en,5491,1253109278468079617,joshtpm,RT @joshtpm: And there it is: McConnell announces he wants to use the COVID19 Crisis to force blue states and municipalities into bankruptc,https://twitter.com/KathrynECramer/status/1253201781540216834,KathrynECramer,2003,2803,"Toronto, Ontario",false
Thu Apr 23 05:59:23 +0000 2020,,0,1253201786355109888,en,4,1253096110379249665,MacleanKay,RT @MacleanKay: The tweet looks real bad. Watching the interview is somehow even worse.,https://twitter.com/midwoods/status/1253201786355109888,midwoods,333,793,"Victoria, BC, Canada🍀⚓️🇨🇦",false
Thu Apr 23 05:59:26 +0000 2020,,0,1253201798267056128,en,4,1253198680393474048,DailyMirror,RT @DailyMirror: Police swoop on pub after it reopens for 'social distancing' pints amid lockdown https://t.co/XX3qYTfIsh https://t.co/lHYj,https://twitter.com/Embraxtalm/status/1253201798267056128,Embraxtalm,332,431,"Toronto, Ontario",false
Thu Apr 23 05:59:53 +0000 2020,COVID19,0,1253201911244746753,en,60,1252915680170708993,cmsaf_official,RT @cmsaf18: When the call came in to help Hawaiis #COVID19 response on the neighboring islands these @AirNatlGuard Airmen @USNationalGuar,https://twitter.com/KeithDMcMurdo/status/1253201911244746753,KeithDMcMurdo,4215,4708,"Alberta, Canada",false
Thu Apr 23 05:59:51 +0000 2020,,0,1253201903829151744,en,3,1253113685267976193,MikePHager,"RT @MikePHager: Distressing to see people casually walking around the victim and ignoring the actions of the suspect, who is admittedly qui",https://twitter.com/writerly_dee/status/1253201903829151744,writerly_dee,2403,2251,"Vancouver, B.C. (Canada)",false
Thu Apr 23 05:59:54 +0000 2020,,0,1253201915883565059,en,309,1253180085445824512,BBCWorld,RT @BBCWorld: Coronavirus: Australia urges G20 action on wildlife wet markets https://t.co/ECIfXSSzRx,https://twitter.com/Robin_Damm/status/1253201915883565059,Robin_Damm,182,539,Calgary,false
Thu Apr 23 05:59:59 +0000 2020,,0,1253201933818425344,en,6141,1253104342627946499,ShannonFreshour,RT @ShannonFreshour: I am the Democratic woman running against Republican Jim Jordan. He sides with Trump over the doctors on ending social,https://twitter.com/lovehealer/status/1253201933818425344,lovehealer,48,177,"near Vancouver,BC,Canada",false
Thu Apr 23 06:00:06 +0000 2020,,0,1253201966139707393,en,12,1253122421852385280,igzrap,RT @igzrap: If the coronavirus lockdowns actually started when they shouldve Kobe would prolly still be alive https://t.co/nqKmcWW4cD,https://twitter.com/Alexmaci17/status/1253201966139707393,Alexmaci17,72,253,"Edmonton, Alberta",false
Thu Apr 23 06:00:23 +0000 2020,,0,1253202037396738048,en,2,1252939852108066817,ParkWorldMag,RT @ParkWorldMag: Holovis develops free social distancing app Crowd Solo to help destinations re-open safely https://t.co/pobuYibAIw https:,https://twitter.com/JKageorge/status/1253202037396738048,JKageorge,4054,3887,Vancouver,false
Thu Apr 23 06:00:24 +0000 2020,,0,1253202041486229504,en,110,1252636983416897536,ryanjespersen,"RT @ryanjespersen: Doctors in at least 44 rural Alberta communities are reducing services, including ERs and obstetrics. If you missed my c",https://twitter.com/DrDonPunch/status/1253202041486229504,DrDonPunch,630,167,"Alberta, Canada",false
Thu Apr 23 06:00:30 +0000 2020,,0,1253202066585128964,en,14332,1252576198560903168,kslnewsradio,"RT @kslnewsradio: More than 40 workers are home after eating, sleeping and living at a Pennsylvania factory for the last month while making",https://twitter.com/jadeebbaby/status/1253202066585128964,jadeebbaby,370,642,"Toronto, Ontario",false
Thu Apr 23 06:00:44 +0000 2020,,0,1253202126404124677,en,182,1252635162170593284,CyrusMMcQueen,RT @CyrusMMcQueen: At this point POTUS suspending immigration in the middle of a pandemic actually protects the immigrant more than it does,https://twitter.com/beboult/status/1253202126404124677,beboult,883,1253,Vancouver,false
Thu Apr 23 06:00:46 +0000 2020,,0,1253202133631012864,en,1017,1253010026303635461,cwarzel,RT @cwarzel: this strikes me as the crucial 'reopening' point: scared people aren't going to just start eating in restaurants/traveling en,https://twitter.com/zainvelji/status/1253202133631012864,zainvelji,5427,985,"Calgary, Alberta",false
Thu Apr 23 06:00:53 +0000 2020,,0,1253202163397914624,en,5,1253197132036743170,HyltonRobin,"RT @HyltonRobin: Coronavirus: US university stops using Chinese testing kits after some found to be contaminated  True Pundit

Correct me",https://twitter.com/chispasos9/status/1253202163397914624,chispasos9,6899,6904,"Vancouver, WA",false
Thu Apr 23 06:00:57 +0000 2020,,0,1253202177247436800,en,12,1253202123296129024,Westview_Al,"RT @Westview_Al: Oh goody 

Possible permanent lung damage, possible liver and kidney damage, possible deleterious affects on various brai",https://twitter.com/UncleRee1/status/1253202177247436800,UncleRee1,4691,2153,"Calgary, AB",false
Thu Apr 23 06:00:55 +0000 2020,StayHome,0,1253202172545765379,en,1032,1253147011387449347,DrDenaGrayson,"RT @DrDenaGrayson: American heroNurse Lauren Leanderstares down protestors defying experts #StayHome orders. 

Courage.

#corona",https://twitter.com/VanJonez/status/1253202172545765379,VanJonez,1011,1337,"Vancouver, British Columbia",false
Thu Apr 23 06:01:04 +0000 2020,,0,1253202209145122816,en,3,1253059613265723392,dmwerb,RT @dmwerb: Hey @TristinHopper your article about travel bans as the COVID silver bullet is totally bogus. It's funny how everyone thinks t,https://twitter.com/donaldmacmac/status/1253202209145122816,donaldmacmac,4545,1178,Vancouver,false
Thu Apr 23 06:01:07 +0000 2020,,0,1253202222550323200,en,6240,1252981354876276739,KonradPutzier,"RT @KonradPutzier: Dallas hotel magnate Monty Bennett laid off 95% of his staff, then he and his father got a $2M dividend. Now companies a",https://twitter.com/Kippy_mag_oddi/status/1253202222550323200,Kippy_mag_oddi,3128,4998,"Ontario, Canada",false
Thu Apr 23 06:01:17 +0000 2020,,0,1253202263495118848,en,67,1250474110045638661,OttenbergEve,"RT @OttenbergEve: So the imbecilic governor of South Dakota, Kristi Noem, denied the severity of covid-19 and refused to lockdown. Now she",https://twitter.com/kimmytoronto/status/1253202263495118848,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:01:21 +0000 2020,,0,1253202280628629504,en,64,1252975797897326593,djclimenhaga,"RT @djclimenhaga: Alberta safety inspection of Cargill slaughterhouse done by FaceTime, with no actual inspector on site.  https://t.co/r1i",https://twitter.com/DianeMariePosts/status/1253202280628629504,DianeMariePosts,7754,2129,"Calgary, Alberta",false
Thu Apr 23 06:01:22 +0000 2020,,0,1253202285930266624,en,108,1252974064915951616,joanwalsh,RT @joanwalsh: A disturbing new study suggests Sean Hannity helped spread the coronavirus https://t.co/g1sa1THfvc via @voxdotcom,https://twitter.com/portlandjan/status/1253202285930266624,portlandjan,941,5002,"Vancouver, WA",false
Thu Apr 23 06:01:24 +0000 2020,,0,1253202293488529408,en,11,1252999720366039040,globalnewsto,"RT @globalnewsto: Ontario is expanding COVID-19 testing to every resident and worker in long-term care homes, as nearly 450 residents have",https://twitter.com/KingsleyKwok/status/1253202293488529408,KingsleyKwok,1758,4982,"Ontario, Canada",false
Thu Apr 23 06:19:31 +0000 2020,,0,1253206852864749568,en,156,1253175600740732928,DrJacobsRad,"RT @DrJacobsRad: At what point do we stop accepting blatant lies from the Trudeau government?

Minister Hussen owes Canadians both an expla",https://twitter.com/myearwood65/status/1253206852864749568,myearwood65,809,1165,"Toronto, Ontario",false
Thu Apr 23 06:19:47 +0000 2020,,0,1253206919877210113,en,14,1253011821054828546,Helot_,RT @Helot_: @washingtonpost This issue of Covid causing microthrombi and treating with anticoagulants was first raised nearly a month ago b,https://twitter.com/kimmytoronto/status/1253206919877210113,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:19:54 +0000 2020,COVID19,0,1253206949157408768,en,164,1252595789441859586,annraiho,RT @annraiho: Dating an infectious disease modeler during a global pandemic. A thread! with @RJOidtman #COVID19,https://twitter.com/SenorJuanO/status/1253206949157408768,SenorJuanO,133,560,"Calgary, Alberta",false
Thu Apr 23 06:20:01 +0000 2020,yeg,0,1253206978697953286,en,9,1253120566413930496,GlobalEdmonton,RT @GlobalEdmonton: Edmonton officials announced Wednesday that the city has banned garage sales over summer 2020 due to COVID-19.  #yeg ht,https://twitter.com/mamaDallys/status/1253206978697953286,mamaDallys,43,482,"Edmonton, Alberta",false
Thu Apr 23 06:20:17 +0000 2020,Corona,0,1253207045542572034,en,241,1253197120368074753,Supriya23bh,RT @Supriya23bh: Mrs Sonia Gandhi : Let me share with u something that shud worry each/every 1 us Indians. When v shud b tackling #Corona u,https://twitter.com/harshparmar89/status/1253207045542572034,harshparmar89,711,1636,"Calgary, Alberta",false
Thu Apr 23 06:20:22 +0000 2020,,0,1253207066090577920,en,23,1253011092927918082,mehdirhasan,"RT @mehdirhasan: Some lockdown news: my good friend @AnandWrites
launches his new show, SEAT AT THE TABLE  today at 10 p.m. ET on @VICETV.",https://twitter.com/zainvelji/status/1253207066090577920,zainvelji,5427,985,"Calgary, Alberta",false
Thu Apr 23 06:20:41 +0000 2020,,0,1253207145975144449,en,41,1253192309396525056,PTI_News,"RT @PTI_News: Trade, commerce, industry have come to virtual halt and crores of livelihoods have been destroyed: Sonia Gandhi on coronaviru",https://twitter.com/harshparmar89/status/1253207145975144449,harshparmar89,711,1636,"Calgary, Alberta",false
Thu Apr 23 06:20:48 +0000 2020,,0,1253207175834435584,en,2143,1253050867537907712,davidmackau,RT @davidmackau: EXCLUSIVE PHOTOS OF BIG POPPA BEFORE AND AFTER QUARANTINE https://t.co/bg6pax8OxE https://t.co/dZNGIV3hL0,https://twitter.com/DuckingPeachy/status/1253207175834435584,DuckingPeachy,52,514,"Vancouver, WA",false
Thu Apr 23 06:20:49 +0000 2020,,0,1253207176698445825,en,18,1253096276033449985,USNHistory,"RT @USNHistory: Another social distancing movie, ""Operation Petticoat"". 

It's hijinks on the high seas when a U.S. sub takes on five femal",https://twitter.com/DawsonNewsNet/status/1253207176698445825,DawsonNewsNet,1593,1755,"Regina, SK",false
Thu Apr 23 06:21:06 +0000 2020,,0,1253207250706948096,en,10,1252996089369763841,MacEwanU,RT @MacEwanU: The deadline to apply for the COVID-19 Relief Bursary is April 30 - here is everything you need to know about applying https:,https://twitter.com/mamaDallys/status/1253207250706948096,mamaDallys,43,482,"Edmonton, Alberta",false
Thu Apr 23 06:21:13 +0000 2020,,0,1253207277328367617,en,40,1253061503537819648,KenRoth,"RT @KenRoth: That first Earth Day 50 years ago, when pollution was the focus and climate change largely unknown. Now, we have Trump, who de",https://twitter.com/mujunaeem/status/1253207277328367617,mujunaeem,3254,2194,"Maafannu BatCave, BC, Canada",false
Thu Apr 23 06:21:20 +0000 2020,,0,1253207310484176897,en,27,1253070718171967488,avnishnanda,RT @avnishnanda: I wish Minister Dreeshen had as much concern for the safety and well being of the children of the over 500 individuals inf,https://twitter.com/alisonborealis/status/1253207310484176897,alisonborealis,5283,5526,"Edmonton, Alberta, Treaty Six",false
Thu Apr 23 06:21:24 +0000 2020,MitchMcConnell,0,1253207326338605056,en,1,1253198556216930304,AReillyMcGee,RT @AReillyMcGee: #MitchMcConnell is a cancer in America's frontal lobe. There is only one solution for survival.,https://twitter.com/amdeluise/status/1253207326338605056,amdeluise,5991,1814,"Vancouver, Canada",false
Thu Apr 23 06:21:30 +0000 2020,,0,1253207351106076672,en,1260,1253131551195435014,DavidCornDC,RT @DavidCornDC: This is criminal. Americans have died because of this. We need a congressional hearing (via Zoom) and accountability.,https://twitter.com/kimmytoronto/status/1253207351106076672,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:21:34 +0000 2020,,0,1253207369418506240,en,324,1253183918427136002,SPhilip18,"RT @SPhilip18: Do you believe the reports that Trudeau's ratings are up during this covid pandemic 

or do you think this is more likely a",https://twitter.com/PLAN_37/status/1253207369418506240,PLAN_37,1087,1255,"Toronto, Ontario",false
Thu Apr 23 06:21:52 +0000 2020,,0,1253207444760809477,en,1750,1253020025859997696,RepDanCrenshaw,RT @RepDanCrenshaw: The Chinese Communist Party allowed the coronavirus to spread across the world. Their lies and coverup cost countless A,https://twitter.com/Drew12397282/status/1253207444760809477,Drew12397282,114,61,"Ontario, Canada",false
Thu Apr 23 06:21:56 +0000 2020,,0,1253207460585697280,en,6,1253111342518743040,WebMD,"RT @WebMD: WebMD Chief Medical Officer @drjohnwhyte speaks with @EricTopol, the country's leading voice on digital health, about using 100",https://twitter.com/oanandu/status/1253207460585697280,oanandu,468,2038,"Vancouver, British Columbia",false
Thu Apr 23 06:22:01 +0000 2020,,0,1253207482261880832,en,4097,1251360152168480769,cjwerleman,"RT @cjwerleman: The situation [for Muslims in India] is approaching genocidal.

https://t.co/Qr8ZavuJpP",https://twitter.com/FaizABCA/status/1253207482261880832,FaizABCA,2805,560,"Alberta, Canada",false
Thu Apr 23 06:22:14 +0000 2020,,0,1253207537148727297,en,25,1253113107708289025,AbraarKaran,RT @AbraarKaran: Remember that pulling back social distancing restrictions too early is not a matter of if but when- cases *will* rise,https://twitter.com/KathrynECramer/status/1253207537148727297,KathrynECramer,2003,2803,"Toronto, Ontario",false
Thu Apr 23 06:22:38 +0000 2020,covid19,0,1253207633865179136,en,171,1252773522688159744,AbraarKaran,"RT @AbraarKaran: THREAD on my new op-ed in WaPo

1/ I spent the last 2 weeks on clinical service in our emergency room #covid19 pod.

Carin",https://twitter.com/KathrynECramer/status/1253207633865179136,KathrynECramer,2003,2803,"Toronto, Ontario",false
Thu Apr 23 06:22:38 +0000 2020,COVID,0,1253207633760153600,en,28,1253037058702159874,CAwkward,RT @CAwkward: #1265: Guest Post: Lockdown Co-Parenting: Can I Please Get Some Alone Time? #COVID-19 https://t.co/344z8lPbmG,https://twitter.com/tgshepherdvan/status/1253207633760153600,tgshepherdvan,2956,3914,Vancouver,false
Thu Apr 23 06:22:38 +0000 2020,,0,1253207636658532354,en,2086,1253022237231325185,seanhannity,"RT @seanhannity: CLIMATE TO BLAME? John Kerry Says Absolutely, Definitively a Link Between Pandemic and Climate Crisis https://t.co/Y9s",https://twitter.com/Drew12397282/status/1253207636658532354,Drew12397282,114,61,"Ontario, Canada",false
Thu Apr 23 06:23:01 +0000 2020,,0,1253207733928464384,en,210,1251267321902936064,jjhorgan,"RT @jjhorgan: British Columbians stepped up to do their part - and its making a difference.

The rate of new COVID-19 cases is slowing dow",https://twitter.com/cayomesquita/status/1253207733928464384,cayomesquita,94,51,"Vancouver, British Columbia",false
Thu Apr 23 06:23:10 +0000 2020,podcast,0,1253207771580755968,en,3,1253172338574520320,TrishJewison,"RT @TrishJewison: New #podcast alert! Check out my chopper buddy""s premiere episode! ",https://twitter.com/Airchecker/status/1253207771580755968,Airchecker,8903,7517,"Vancouver, Canada ",false
Thu Apr 23 06:23:36 +0000 2020,COVID19,0,1253207880502611970,en,26,1253207096109268992,CarymaRules,"RT @CarymaRules: Federal income support is *finally* available to people on social assistance who lost jobs to #COVID19, but Ontarioy is po",https://twitter.com/BakedGoodsYYC/status/1253207880502611970,BakedGoodsYYC,307,213,"Calgary, Alberta",false
Thu Apr 23 06:23:39 +0000 2020,,0,1253207892473212929,en,79,1252610027979849728,Tazeen_11,RT @Tazeen_11: Dharavi has around 179 covid cases with 12 deaths. It spans across 2.1km with around 1mn people living in just that stretch.,https://twitter.com/mahamkhanum/status/1253207892473212929,mahamkhanum,656,1267,"Vancouver, British Columbia",false
Thu Apr 23 06:23:49 +0000 2020,,0,1253207935314001921,en,52,1253193818469478400,Reuters,RT @Reuters: Three negatives and a positive: problems with coronavirus tests in China https://t.co/GszgKPPxV1 https://t.co/yN6a6O4VPQ,https://twitter.com/bettijoruston/status/1253207935314001921,bettijoruston,283,650,"Ottawa, Ontario",false
Thu Apr 23 06:23:57 +0000 2020,,0,1253207967823847424,en,1,1252704167350734852,InsuranceInsCA,"RT @InsuranceInsCA: Michael Caron, CIP, CRM teaches CIP courses for the @InsuranceInsBC. He used to shy away from virtual classes, preferri",https://twitter.com/InsuranceInsBC/status/1253207967823847424,InsuranceInsBC,842,195," BC, Canada",false
Thu Apr 23 06:23:58 +0000 2020,,0,1253207972349571077,en,73,1253035052801368065,SeanLowe09,RT @SeanLowe09: One of the more unexpected things to come from the stay-at-home order is how Ive had the chance to learn new things about,https://twitter.com/crestinaamado/status/1253207972349571077,crestinaamado,323,532,"vancouver,bc",false
Thu Apr 23 06:24:06 +0000 2020,,0,1253208005849387009,en,12,1253196917023989761,syilx1111,RT @hakililxw: @pieglue Happened here in BC. The RCMP broke into our home and forcibly removed an elder and myself from our home. During th,https://twitter.com/cie1947/status/1253208005849387009,cie1947,2002,1498,"Vancouver, British Columbia",false
Thu Apr 23 06:24:04 +0000 2020,,0,1253207998249525248,en,40442,1252786760251293701,moraaaac,"RT @moraaaac: this lockdown was a blessing in disguise, some people wont understand this tho.",https://twitter.com/GiannisTO21/status/1253207998249525248,GiannisTO21,686,1762,"Pelham, Ontario",false
Thu Apr 23 06:24:23 +0000 2020,,0,1253208077215490049,en,17452,1252983624850341888,BarackObama,RT @BarackObama: We've all had to adapt to cope with a pandemic. Climate change will force far harsher changes on our kids. All of us shoul,https://twitter.com/beboult/status/1253208077215490049,beboult,883,1253,Vancouver,false
Thu Apr 23 06:24:31 +0000 2020,,0,1253208110937718786,en,19395,1253041723510587394,joshtpm,"RT @joshtpm: Las Vegas Mayor offers city as ""control group"", ""we offer to be a control group"" to see how many people die without social dis",https://twitter.com/boogerdigger/status/1253208110937718786,boogerdigger,722,1586,"Edmonton, Alberta",false
Thu Apr 23 06:24:51 +0000 2020,,0,1253208195691974657,en,15,1253188362690867211,NWOntDoctor,"RT @NWOdoctor: Yuck. Learned this week a positive COVID swab in ON lands you on a database that can be viewed by police, fire &amp; ambulance w",https://twitter.com/djillk1/status/1253208195691974657,djillk1,3638,3587,"Edmonton, Alberta, Canada",false
Thu Apr 23 06:42:11 +0000 2020,,0,1253212557151797248,en,71,1253212026266177541,nytimes,"RT @nytimes: In Opinion

The editorial board writes, ""It is natural that an unexpected pandemic would send governments first to look after",https://twitter.com/Embraxtalm/status/1253212557151797248,Embraxtalm,332,431,"Toronto, Ontario",false
Thu Apr 23 06:42:48 +0000 2020,,0,1253212712181600256,en,153,1253043538817765377,NeilLowenthal1,"RT @NeilLowenthal1: FILE UNDER: ""I'm Angry, I'm Stupid &amp; I Don't Care Who Knows It"" 
--
Man: ""This is China's wet dream!""

Woman: ""This loc",https://twitter.com/kimmytoronto/status/1253212712181600256,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:42:59 +0000 2020,,0,1253212758734061569,en,18,1253088378242777088,UncleRee1,"RT @UncleRee1: Kenney admitted to still thinking about taking all of our Pension money from CPP and dumping it in AIMCO, who just took a $4",https://twitter.com/YYCJim/status/1253212758734061569,YYCJim,527,629,Calgary,false
Thu Apr 23 06:43:04 +0000 2020,,0,1253212779403567105,en,6,1253208339154038785,rsidd120,"RT @rsidd120: @mitalisaran @reporters_co No epidemiologist believed a lockdown will end covid19. It was always to flatten the curve, buy ti",https://twitter.com/sajinkoroth/status/1253212779403567105,sajinkoroth,311,541,Vancouver,false
Thu Apr 23 06:43:09 +0000 2020,,0,1253212800526225408,en,10174,1253088404188934149,funder,"RT @funder: BREAKING: Journalist Jon Karl just said thats not true loudly, several times to Trump during his press conference, regarding",https://twitter.com/kimmytoronto/status/1253212800526225408,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:43:14 +0000 2020,,0,1253212820742656000,en,5284,1252625270399479809,fhyattsgulking1,"RT @fhyattsgulking1: I have just experienced a social distancing funeral with 7 of us for both my parents who died of coronovirus at home ,",https://twitter.com/tgshepherdvan/status/1253212820742656000,tgshepherdvan,2956,3914,Vancouver,false
Thu Apr 23 06:43:19 +0000 2020,tigers lions coronavirus,0,1253212841705799680,en,194,1253203538076774401,ParveenKaswan,"RT @ParveenKaswan: Not a good news. 

Four more #tigers &amp; three #lions at Bronx Zoo tested positive for #coronavirus. New York Post.",https://twitter.com/prakkku/status/1253212841705799680,prakkku,80,158,"Toronto, Ontario",false
Thu Apr 23 06:43:28 +0000 2020,COVID19 harmreduction,0,1253212876661121024,en,10,1252919056346177540,guyfelicella,RT @guyfelicella: Due to fears of #COVID19 spreading through #harmreduction services PWUD are now using outside/alone. My friend Blair #dte,https://twitter.com/Human_Being_1_0/status/1253212876661121024,Human_Being_1_0,460,3969,"Vancouver, British Columbia",false
Thu Apr 23 06:44:00 +0000 2020,,0,1253213013697593344,en,4359,1253136731357900802,GallegosJohn,RT @GallegosJohn: I'm re-tweeting this because they deserve the coverage not the stay at home protesters. Please re-tweet,https://twitter.com/kimmytoronto/status/1253213013697593344,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:44:03 +0000 2020,,0,1253213026985050112,en,8,1250892924696608768,Sohana__Singh,"RT @Sohana__Singh: Made a cool choropleth visualization for the spread of covid-19 in ZA. Adapted tutorial from @terence_shin, and implemen",https://twitter.com/xanadunetwork/status/1253213026985050112,xanadunetwork,20,43,"Toronto, Ontario",false
Thu Apr 23 06:44:15 +0000 2020,,0,1253213076796567554,en,2044,1253028168883154945,Faithfull_M,"RT @Faithfull_M: We are really happy to say that Marianne has been discharged from hospital today, 22 days after being admitted suffering f",https://twitter.com/Sue96016346/status/1253213076796567554,Sue96016346,30,439,"Vancouver, British Columbia",false
Thu Apr 23 06:44:14 +0000 2020,,0,1253213072619167745,en,15888,1253081364666159104,RepAdamSchiff,"RT @RepAdamSchiff: We all hope, again and again, that weve seen the worst this President has to offer.

And then he sinks lower.

If Trump",https://twitter.com/kimmytoronto/status/1253213072619167745,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:44:14 +0000 2020,TTPTI PuppetPM PuppetRep,0,1253213073076346880,en,20,1253211950483415045,BushraGohar,RT @BushraGohar: Sharamnak! Did #TTPTI bring out mullahs? Very irresponsible &amp; despicable statement from the #PuppetPMs #PuppetRep.  Apolo,https://twitter.com/SirajMoomandPCC/status/1253213073076346880,SirajMoomandPCC,1847,1467,"Peterborough, Ontario",false
Thu Apr 23 06:44:21 +0000 2020,,0,1253213098976202752,en,3424,1253122666422169600,JoeBiden,"RT @JoeBiden: Workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat COVID-19",https://twitter.com/kimmytoronto/status/1253213098976202752,kimmytoronto,17996,19738,"Toronto, Ontario",false
Thu Apr 23 06:44:27 +0000 2020,,0,1253213127749099520,en,5,1253166754827833345,Ultralnstinct_,RT @Ultralnstinct_: I hope he catches it and rots,https://twitter.com/_Shesdolo/status/1253213127749099520,_Shesdolo,265,268,"Toronto, Ontario",false
Thu Apr 23 06:44:36 +0000 2020,,0,1253213165820751872,en,323,1252930151983308801,kylegriffin1,RT @kylegriffin1: Michigan Gov. Gretchen Whitmer said that Trump's plan to suspend immigration is distracting from efforts to combat the co,https://twitter.com/micmactribe/status/1253213165820751872,micmactribe,6459,7066,"Ontario, Canada",false
Thu Apr 23 06:44:39 +0000 2020,,0,1253213178324037644,en,1692,1252956821347860481,seunadebajo,"RT @seunadebajo: I forget to share things on here, but I started this food bank with my uncles a week ago to help people in the community a",https://twitter.com/Dawnubari/status/1253213178324037644,Dawnubari,1216,858,"Ottawa, Ontario",false
Thu Apr 23 06:44:57 +0000 2020,,0,1253213253703856131,en,479,1253078789028040705,Hannan_mua,RT @Hannan_mua: Oh Yemen. My heart goes out to you. You dont seem to get a rest from the issues of the world. From the worst humanitarian,https://twitter.com/paarixz/status/1253213253703856131,paarixz,892,605,Toronto,false
Thu Apr 23 06:45:00 +0000 2020,DarkSelfieChallenge,0,1253213265414377473,en,35276,1253141973189328896,Hyundai_Global,"RT @Hyundai_Global: Help the planet from home! With Hyundai, I'm taking part in the #DarkSelfieChallenge. Turn all the lights off and take",https://twitter.com/iZh07/status/1253213265414377473,iZh07,575,993,"Edmonton, Alberta",false
Thu Apr 23 06:45:11 +0000 2020,,0,1253213311451238400,en,118217,1252780391750123521,SwissMissabeth,"RT @SwissMissabeth: These guys LIVED AT WORK FOR A MONTH to keep you safe, but you dont want to give up haircuts and golf. JFC. https://t.",https://twitter.com/Petrunak3D/status/1253213311451238400,Petrunak3D,217,926,"Ontario, Canada",false
